FECHA;PROV;CELDA;4G_ERI_IntraFreq_Prep_HO_Succ_Rate;4G_ERI_IntraFreq_Exec_HO_Succ_Rate
2017-08-27;BU16WJ2;BU;100.0;96.54
2017-08-27;PX02PJ3;PX;100.0;96.54
2017-08-27;BU41WM2;BU;100.0;96.55
2017-08-27;LE06IJ2;LE;100.0;96.55
2017-08-27;SA02PK1;SA;100.0;96.55
2017-08-27;SO08WJ3;SO;99.67;96.55
2017-08-27;LE09WJ2;LE;99.86;96.57
2017-08-27;ZA99IJ3;ZA;99.52;96.57
2017-08-27;LE07KK1;LE;100.0;96.58
2017-08-27;AV05RJ1;AV;98.6;96.59
2017-08-27;AV20WJ2;AV;98.76;96.59
2017-08-27;SO04WJ2;SO;94.03;96.59
2017-08-27;ZA31WJ2;ZA;100.0;96.59
2017-08-27;BU20WJ2;BU;100.0;96.6
2017-08-27;VA01WJ2;VA;99.2;96.61
2017-08-27;VA99GJ2;VA;100.0;96.61
2017-08-27;LE11KJ2;LE;100.0;96.62
2017-08-27;SX52WJ3;SX;100.0;96.62
2017-08-27;SX67WJ3;SX;100.0;96.62
2017-08-27;SX54WJ4;SX;100.0;96.63
2017-08-27;SA13WJ1;SA;100.0;96.64
2017-08-27;PX18IJ2;PX;98.9;96.66
2017-08-27;VA01KJ2;VA;98.15;96.66
2017-08-27;AV25WM2;AV;100.0;96.67
2017-08-27;LE04IJ1;LE;100.0;96.67
2017-08-27;VA47WK1;VA;100.0;96.67
2017-08-27;VA63WJ2;VA;100.0;96.67
2017-08-27;AV37WJ1;AV;99.49;96.68
2017-08-27;BU29GJ1;BU;100.0;96.68
2017-08-27;VA01KK2;VA;99.87;96.68
2017-08-27;LE06KK3;LE;100.0;96.69
2017-08-27;SA05PK2;SA;99.94;96.69
2017-08-27;AV37WK1;AV;100.0;96.7
2017-08-27;SA47WJ2;SA;99.89;96.71
2017-08-27;VA27WJ1;VA;99.73;96.71
2017-08-27;VA74WJ3;VA;99.88;96.71
2017-08-27;LE63WJ1;LE;99.92;96.72
2017-08-27;SG35WM1;SG;66.67;96.72
2017-08-27;ZA04WJ2;ZA;100.0;96.72
2017-08-27;LE15WJ1;LE;100.0;96.73
2017-08-27;AV20WJ3;AV;99.96;96.74
2017-08-27;BU25GJ1;BU;100.0;96.74
2017-08-27;SG19WJ1;SG;90.26;96.74
2017-08-27;SG02RJ1;SG;95.87;96.75
2017-08-27;VA72WJ3;VA;100.0;96.75
2017-08-27;SX35WJ1;SX;100.0;96.76
2017-08-27;SA21PK1;SA;100.0;96.77
2017-08-27;VA25WJ3;VA;99.57;96.77
2017-08-27;AV12WJ3;AV;99.87;96.78
2017-08-27;AV20WJ1;AV;100.0;96.78
2017-08-27;AV33PJ1;AV;99.99;96.78
2017-08-27;LE40IJ2;LE;100.0;96.78
2017-08-27;SA52WK1;SA;100.0;96.78
2017-08-27;SX51WJ1;SX;99.98;96.78
2017-08-27;VA60WJ2;VA;100.0;96.78
2017-08-27;AV25PK1;AV;97.02;96.79
2017-08-27;BU49WJ2;BU;100.0;96.8
2017-08-27;SX27IJ2;SX;100.0;96.81
2017-08-27;ZA01PJ3;ZA;100.0;96.81
2017-08-27;ZA05WJ3;ZA;100.0;96.81
2017-08-27;SA02WJ1;SA;99.39;96.83
2017-08-27;SA06PK3;SA;99.99;96.84
2017-08-27;SA16WJ3;SA;99.95;96.84
2017-08-27;BU15GK1;BU;99.96;96.85
2017-08-27;VA69WJ2;VA;90.56;96.85
2017-08-27;PX05PK3;PX;100.0;96.86
2017-08-27;VA68WJ2;VA;100.0;96.86
2017-08-27;SG25WJ3;SG;99.85;96.87
2017-08-27;VA46WJ2;VA;99.69;96.87
2017-08-27;AV17WK1;AV;82.19;96.88
2017-08-27;AV33RJ3;AV;99.1;96.88
2017-08-27;BU12GJ2;BU;100.0;96.88
2017-08-27;SA30WJ1;SA;99.94;96.89
2017-08-27;BU31WJ2;BU;100.0;96.9
2017-08-27;SA20WJ3;SA;100.0;96.9
2017-08-27;ZA03WJ3;ZA;100.0;96.9
2017-08-27;SA42WJ1;SA;99.8;96.92
2017-08-27;LE52WJ2;LE;99.96;96.94
2017-08-27;AV23WJ2;AV;98.44;96.95
2017-08-27;PX49IJ3;PX;99.92;96.95
2017-08-27;ZA10PK1;ZA;100.0;96.95
2017-08-27;SA29WJ1;SA;100.0;96.96
2017-08-27;SA46WJ3;SA;99.95;96.96
2017-08-27;VA08GK1;VA;100.0;96.96
2017-08-27;BU21WM2;BU;100.0;96.97
2017-08-27;ZA08PK3;ZA;100.0;96.99
2017-08-27;LE16WJ3;LE;94.68;97.01
2017-08-27;SX24WJ3;SX;99.86;97.01
2017-08-27;SA24WJ1;SA;99.82;97.03
2017-08-27;SA23WJ2;SA;100.0;97.05
2017-08-27;SA39WJ1;SA;100.0;97.05
2017-08-27;SG07WJ3;SG;49.67;97.06
2017-08-27;ZA32WJ3;ZA;100.0;97.06
2017-08-27;LE15KJ1;LE;100.0;97.07
2017-08-27;SA05WJ3;SA;99.94;97.07
2017-08-27;SA30WJ3;SA;100.0;97.07
2017-08-27;VA63WJ1;VA;100.0;97.08
2017-08-27;AV15RJ1;AV;99.97;97.09
2017-08-27;LE35PK2;LE;100.0;97.09
2017-08-27;VA41GK3;VA;100.0;97.09
2017-08-27;LE06KK2;LE;100.0;97.1
2017-08-27;SA18WJ1;SA;100.0;97.1
2017-08-27;VA55GJ1;VA;100.0;97.1
2017-08-27;LE15IJ1;LE;100.0;97.11
2017-08-27;SO28WJ3;SO;100.0;97.11
2017-08-27;VA16GJ3;VA;100.0;97.12
2017-08-27;AV05PK3;AV;99.9;97.14
2017-08-27;PX21RJ1;PX;100.0;97.14
2017-08-27;VA49WM1;VA;100.0;97.14
2017-08-27;LE15KK2;LE;100.0;97.16
2017-08-27;VA20WJ2;VA;98.87;97.16
2017-08-27;AV21WJ3;AV;15.19;97.17
2017-08-27;VA20WJ3;VA;100.0;97.17
2017-08-27;BU71GJ1;BU;100.0;97.18
2017-08-27;LE23RK3;LE;100.0;97.18
2017-08-27;LE67WJ2;LE;99.94;97.18
2017-08-27;PX19IJ1;PX;100.0;97.18
2017-08-27;SX18IJ2;SX;99.99;97.18
2017-08-27;SX58WJ3;SX;100.0;97.18
2017-08-27;VA01GK2;VA;100.0;97.18
2017-08-27;SA11WJ3;SA;100.0;97.19
2017-08-27;SA18PJ3;SA;99.96;97.19
2017-08-27;LE73WJ2;LE;100.0;97.2
2017-08-27;SG02PJ2;SG;21.81;97.2
2017-08-27;AV29WJ1;AV;94.09;97.21
2017-08-27;SO04WJ3;SO;100.0;97.21
2017-08-27;LE40PK1;LE;100.0;97.22
2017-08-27;PX20PJ3;PX;100.0;97.22
2017-08-27;ZA99IJ1;ZA;100.0;97.22
2017-08-27;VA03WJ2;VA;99.32;97.23
2017-08-27;VA41GK1;VA;99.44;97.23
2017-08-27;VA68WJ3;VA;98.93;97.23
2017-08-27;BU25WJ3;BU;100.0;97.24
2017-08-27;BU27GJ1;BU;100.0;97.24
2017-08-27;SA44WJ1;SA;99.92;97.24
2017-08-27;AV11PJ2;AV;99.89;97.25
2017-08-27;VA32GK3;VA;100.0;97.25
2017-08-27;VA62WJ1;VA;100.0;97.25
2017-08-27;BU55WK1;BU;98.65;97.26
2017-08-27;SX49WJ2;SX;100.0;97.26
2017-08-27;VA40WM2;VA;100.0;97.26
2017-08-27;LE15KK1;LE;100.0;97.27
2017-08-27;SO08WJ2;SO;100.0;97.27
2017-08-27;LE78WJ2;LE;98.73;97.28
2017-08-27;SA45WJ1;SA;98.66;97.28
2017-08-27;VA35WJ3;VA;98.76;97.28
2017-08-27;LE23WJ3;LE;99.7;97.29
2017-08-27;LE98WJ3;LE;100.0;97.29
2017-08-27;PX04IJ3;PX;100.0;97.3
2017-08-27;VA62GJ3;VA;99.72;97.3
2017-08-27;AV14WJ3;AV;56.74;97.31
2017-08-27;BU27WK2;BU;100.0;97.31
2017-08-27;LE21RK1;LE;100.0;97.31
2017-08-27;SA15PK3;SA;99.97;97.31
2017-08-27;BU14GK1;BU;100.0;97.32
2017-08-27;BU23WM2;BU;100.0;97.32
2017-08-27;LE20RK1;LE;100.0;97.32
2017-08-27;VA22GJ1;VA;100.0;97.32
2017-08-27;VA60WJ1;VA;100.0;97.32
2017-08-27;BU25GK1;BU;100.0;97.33
2017-08-27;LE32WJ3;LE;97.22;97.33
2017-08-27;LE89IJ1;LE;83.42;97.33
2017-08-27;LE92WJ2;LE;100.0;97.33
2017-08-27;LE40PJ3;LE;99.94;97.34
2017-08-27;LE92IJ2;LE;100.0;97.34
2017-08-27;PX30IJ2;PX;100.0;97.34
2017-08-27;SA26WJ2;SA;100.0;97.34
2017-08-27;SG44WK1;SG;98.86;97.34
2017-08-27;SO02WJ3;SO;100.0;97.34
2017-08-27;ZA04PJ2;ZA;100.0;97.34
2017-08-27;LE72WJ1;LE;99.94;97.35
2017-08-27;AV06RJ1;AV;99.84;97.36
2017-08-27;LE90IJ2;LE;100.0;97.36
2017-08-27;PX20PK1;PX;100.0;97.36
2017-08-27;PX98IJ1;PX;100.0;97.36
2017-08-27;SA12PJ3;SA;100.0;97.36
2017-08-27;SG25WM3;SG;100.0;97.36
2017-08-27;LE41PJ1;LE;100.0;97.37
2017-08-27;SG27WM3;SG;100.0;97.37
2017-08-27;VA71GK1;VA;99.7;97.37
2017-08-27;AV17PJ1;AV;100.0;97.38
2017-08-27;LE06IJ3;LE;100.0;97.38
2017-08-27;LE78WJ1;LE;99.31;97.38
2017-08-27;SX14WJ1;SX;100.0;97.38
2017-08-27;SX40WJ1;SX;99.67;97.38
2017-08-27;AV15WJ1;AV;94.14;97.39
2017-08-27;LE15KJ2;LE;99.6;97.39
2017-08-27;ZA43WJ2;ZA;100.0;97.39
2017-08-27;AV27WJ2;AV;99.46;97.4
2017-08-27;LE23WJ1;LE;100.0;97.4
2017-08-27;SA15PK2;SA;100.0;97.4
2017-08-27;VA47WK2;VA;100.0;97.4
2017-08-27;VA20WK3;VA;99.94;97.41
2017-08-27;ZA07PJ3;ZA;100.0;97.41
2017-08-27;AV05PJ3;AV;99.38;97.42
2017-08-27;PX14IJ3;PX;100.0;97.42
2017-08-27;SA30WJ2;SA;100.0;97.43
2017-08-27;SX61WJ1;SX;99.98;97.43
2017-08-27;BU06GK1;BU;100.0;97.44
2017-08-27;BU25WJ1;BU;100.0;97.44
2017-08-27;SG13WJ1;SG;91.31;97.44
2017-08-27;VA28GK2;VA;100.0;97.44
2017-08-27;AV16WJ1;AV;88.83;97.45
2017-08-27;PX19IJ3;PX;100.0;97.45
2017-08-27;SX26IJ2;SX;99.85;97.45
2017-08-27;BU01WM3;BU;100.0;97.46
2017-08-27;BU05KK1;BU;100.0;97.46
2017-08-27;SO26WK3;SO;64.48;97.46
2017-08-27;ZA52WJ2;ZA;100.0;97.46
2017-08-27;AV09WJ3;AV;63.37;97.47
2017-08-27;SA03PK3;SA;99.99;97.48
2017-08-27;LE21IJ2;LE;100.0;97.49
2017-08-27;LE31PJ3;LE;100.0;97.49
2017-08-27;LE38WJ1;LE;100.0;97.49
2017-08-27;VA11WJ1;VA;99.25;97.49
2017-08-27;VA41WK2;VA;89.78;97.49
2017-08-27;VA45WJ2;VA;100.0;97.49
2017-08-27;LE03PJ1;LE;100.0;97.5
2017-08-27;PX05PJ3;PX;100.0;97.5
2017-08-27;LE56IJ1;LE;100.0;97.51
2017-08-27;SA42WJ3;SA;99.62;97.51
2017-08-27;PX23IJ1;PX;100.0;97.52
2017-08-27;BU25GK2;BU;100.0;97.53
2017-08-27;SX45WJ2;SX;100.0;97.53
2017-08-27;VA39GJ2;VA;100.0;97.53
2017-08-27;BU29WK1;BU;100.0;97.54
2017-08-27;LE64WJ2;LE;100.0;97.54
2017-08-27;BU06WK1;BU;100.0;97.55
2017-08-27;SA06PK2;SA;100.0;97.55
2017-08-27;SG18WJ1;SG;29.71;97.55
2017-08-27;SO13WJ2;SO;100.0;97.55
2017-08-27;BU11GJ1;BU;100.0;97.56
2017-08-27;SG21WK3;SG;99.32;97.56
2017-08-27;SG31WK1;SG;100.0;97.56
2017-08-27;VA16GJ1;VA;100.0;97.56
2017-08-27;VA49WJ2;VA;99.88;97.56
2017-08-27;VA60GJ3;VA;100.0;97.56
2017-08-27;LE73WJ1;LE;100.0;97.57
2017-08-27;VA34WJ2;VA;86.06;97.57
2017-08-27;AV15WJ2;AV;97.65;97.58
2017-08-27;SX52WJ2;SX;100.0;97.58
2017-08-27;BU56WM2;BU;100.0;97.59
2017-08-27;SA25PK2;SA;99.96;97.59
2017-08-27;SA43WJ2;SA;100.0;97.59
2017-08-27;SX92WJ1;SX;100.0;97.59
2017-08-27;VA17GJ3;VA;99.92;97.59
2017-08-27;LE38WJ2;LE;100.0;97.6
2017-08-27;VA23GJ3;VA;100.0;97.6
2017-08-27;AV12WJ1;AV;96.23;97.61
2017-08-27;LE90IJ1;LE;100.0;97.61
2017-08-27;SA12WJ3;SA;100.0;97.61
2017-08-27;BU45GJ3;BU;100.0;97.62
2017-08-27;BU49OJ1;BU;100.0;97.62
2017-08-27;SA12PJ1;SA;99.66;97.62
2017-08-27;SA61WJ3;SA;99.93;97.62
2017-08-27;SX47WJ1;SX;99.22;97.62
2017-08-27;ZA31WJ3;ZA;100.0;97.62
2017-08-27;AV14WJ2;AV;88.77;97.63
2017-08-27;AV32WJ2;AV;28.34;97.63
2017-08-27;LE81WJ2;LE;83.4;97.63
2017-08-27;BU03WJ3;BU;100.0;97.64
2017-08-27;VA11GJ2;VA;100.0;97.65
2017-08-27;VA05WK1;VA;100.0;97.66
2017-08-27;BU55WJ2;BU;97.44;97.67
2017-08-27;PX01PJ3;PX;100.0;97.67
2017-08-27;SA10PJ1;SA;100.0;97.67
2017-08-27;SO30WK2;SO;86.0;97.67
2017-08-27;ZA04WJ1;ZA;99.84;97.67
2017-08-27;LE38PJ2;LE;100.0;97.68
2017-08-27;SA15PJ3;SA;99.2;97.68
2017-08-27;VA50GJ3;VA;100.0;97.68
2017-08-27;AV25PK2;AV;100.0;97.69
2017-08-27;BU48WJ3;BU;100.0;97.69
2017-08-27;PX06PJ1;PX;100.0;97.69
2017-08-27;SA03PJ3;SA;100.0;97.69
2017-08-27;AV01PJ3;AV;99.96;97.7
2017-08-27;BU55WJ1;BU;100.0;97.7
2017-08-27;BU56WJ1;BU;99.98;97.7
2017-08-27;ZA20WJ3;ZA;92.17;97.7
2017-08-27;BU05KJ2;BU;100.0;97.71
2017-08-27;LE05KJ3;LE;99.27;97.71
2017-08-27;SA21PJ1;SA;100.0;97.71
2017-08-27;SG29WJ1;SG;99.12;97.71
2017-08-27;SX25WJ2;SX;99.79;97.71
2017-08-27;VA01GJ1;VA;100.0;97.71
2017-08-27;AV05PJ2;AV;99.72;97.72
2017-08-27;LE25PK3;LE;100.0;97.72
2017-08-27;LE30PJ1;LE;100.0;97.72
2017-08-27;SA04PK3;SA;100.0;97.72
2017-08-27;LE01PJ2;LE;100.0;97.73
2017-08-27;SA04WJ1;SA;99.88;97.73
2017-08-27;SG04PJ2;SG;99.3;97.73
2017-08-27;VA32GJ3;VA;100.0;97.73
2017-08-27;BU31WJ1;BU;100.0;97.74
2017-08-27;LE56WJ2;LE;99.29;97.74
2017-08-27;PX14IJ1;PX;100.0;97.74
2017-08-27;SA10WJ3;SA;100.0;97.74
2017-08-27;SG29WJ2;SG;92.76;97.74
2017-08-27;VA04WJ2;VA;99.06;97.74
2017-08-27;ZA30RJ3;ZA;100.0;97.74
2017-08-27;AV30WJ3;AV;100.0;97.75
2017-08-27;LE34PK2;LE;100.0;97.75
2017-08-27;SA24PK3;SA;100.0;97.75
2017-08-27;LE01PJ1;LE;100.0;97.76
2017-08-27;VA23GK2;VA;100.0;97.76
2017-08-27;LE03PL2;LE;100.0;97.77
2017-08-27;LE07KJ3;LE;100.0;97.77
2017-08-27;LE79WJ1;LE;100.0;97.77
2017-08-27;PX43IJ3;PX;100.0;97.77
2017-08-27;SA44WJ3;SA;100.0;97.77
2017-08-27;SX81WJ1;SX;100.0;97.77
2017-08-27;VA58GJ2;VA;100.0;97.77
2017-08-27;ZA10PJ2;ZA;100.0;97.77
2017-08-27;LE11KJ3;LE;99.87;97.78
2017-08-27;LE31PJ2;LE;100.0;97.78
2017-08-27;PX97IJ3;PX;99.92;97.78
2017-08-27;VA14GJ2;VA;100.0;97.78
2017-08-27;ZA10PJ1;ZA;100.0;97.78
2017-08-27;ZA16PJ2;ZA;100.0;97.78
2017-08-27;BU02GK1;BU;100.0;97.79
2017-08-27;LE10IJ2;LE;99.94;97.79
2017-08-27;LE31WJ3;LE;100.0;97.79
2017-08-27;LE96WJ3;LE;100.0;97.8
2017-08-27;SA34WJ1;SA;82.93;97.8
2017-08-27;SX93WJ2;SX;100.0;97.8
2017-08-27;BU11GK2;BU;100.0;97.81
2017-08-27;LE07KJ2;LE;99.9;97.81
2017-08-27;LE09WJ1;LE;99.68;97.81
2017-08-27;SA40WJ2;SA;97.94;97.81
2017-08-27;AV16WK2;AV;29.17;97.83
2017-08-27;BU28GJ2;BU;47.37;97.83
2017-08-27;BU71GJ5;BU;100.0;97.83
2017-08-27;LE19PJ2;LE;100.0;97.83
2017-08-27;SG22WM3;SG;100.0;97.83
2017-08-27;ZA05WJ2;ZA;100.0;97.83
2017-08-27;SX32WJ3;SX;100.0;97.84
2017-08-27;AV31WJ2;AV;99.94;97.85
2017-08-27;BU44GJ1;BU;100.0;97.85
2017-08-27;LE09PK3;LE;100.0;97.85
2017-08-27;SA07PJ1;SA;99.81;97.85
2017-08-27;SA11PJ1;SA;99.39;97.85
2017-08-27;ZA05PJ3;ZA;100.0;97.85
2017-08-27;ZA24WJ3;ZA;100.0;97.85
2017-08-27;AV15RJ2;AV;100.0;97.86
2017-08-27;LE04PJ3;LE;99.59;97.86
2017-08-27;LE77WJ1;LE;100.0;97.86
2017-08-27;SG18WJ2;SG;88.46;97.86
2017-08-27;SG01WK2;SG;90.39;97.87
2017-08-27;SG03PK2;SG;16.52;97.87
2017-08-27;SG07WJ1;SG;99.91;97.87
2017-08-27;VA51WJ3;VA;100.0;97.87
2017-08-27;BU10GJ3;BU;100.0;97.88
2017-08-27;VA34WJ3;VA;83.21;97.88
2017-08-27;LE06KK1;LE;100.0;97.89
2017-08-27;LE96WJ2;LE;100.0;97.89
2017-08-27;VA05WK2;VA;99.3;97.89
2017-08-27;LE05KJ2;LE;100.0;97.9
2017-08-27;LE27WJ1;LE;99.93;97.9
2017-08-27;LE46PK3;LE;100.0;97.9
2017-08-27;PX07PJ2;PX;100.0;97.9
2017-08-27;SA15PJ2;SA;99.89;97.9
2017-08-27;AV06WK3;AV;99.88;97.91
2017-08-27;AV31PK3;AV;100.0;97.91
2017-08-27;SA12PJ2;SA;99.81;97.91
2017-08-27;VA55GJ3;VA;100.0;97.91
2017-08-27;AV26WJ3;AV;100.0;97.92
2017-08-27;BU07KJ3;BU;99.9;97.92
2017-08-27;AV12WJ2;AV;98.69;97.93
2017-08-27;BU17GJ1;BU;100.0;97.93
2017-08-27;SA13PK1;SA;100.0;97.93
2017-08-27;LE27WJ3;LE;100.0;97.94
2017-08-27;LE76WJ2;LE;100.0;97.94
2017-08-27;SA21WJ3;SA;100.0;97.94
2017-08-27;SA38WJ3;SA;100.0;97.95
2017-08-27;VA47WK3;VA;100.0;97.95
2017-08-27;AV19WJ3;AV;86.18;97.96
2017-08-27;PX20PJ2;PX;100.0;97.96
2017-08-27;SA08WJ2;SA;100.0;97.96
2017-08-27;SO17WM2;SO;100.0;97.96
2017-08-27;VA25WK3;VA;92.24;97.96
2017-08-27;BU36WJ2;BU;100.0;97.97
2017-08-27;SA09PK2;SA;99.96;97.97
2017-08-27;PX30IJ1;PX;100.0;97.98
2017-08-27;SA18PJ1;SA;100.0;97.98
2017-08-27;SG02RJ2;SG;77.63;97.98
2017-08-27;VA04KJ1;VA;99.42;97.98
2017-08-27;LE92IJ1;LE;100.0;97.99
2017-08-27;AV36WJ1;AV;76.5;98.0
2017-08-27;BU01KJ3;BU;100.0;98.0
2017-08-27;BU16WJ3;BU;100.0;98.0
2017-08-27;LE41RJ1;LE;99.97;98.0
2017-08-27;PX07PK3;PX;100.0;98.0
2017-08-27;VA10GJ2;VA;99.98;98.0
2017-08-27;LE47PK3;LE;100.0;98.01
2017-08-27;PX11PK2;PX;100.0;98.01
2017-08-27;VA08GJ2;VA;100.0;98.01
2017-08-27;AV16WK3;AV;2.79;98.02
2017-08-27;BU49OK3;BU;100.0;98.02
2017-08-27;SA04WJ3;SA;99.55;98.02
2017-08-27;SA46WJ2;SA;99.94;98.02
2017-08-27;SX04WJ1;SX;100.0;98.02
2017-08-27;VA99GK3;VA;100.0;98.02
2017-08-27;BU20WJ3;BU;100.0;98.03
2017-08-27;SX38WJ1;SX;100.0;98.03
2017-08-27;SX42WJ3;SX;100.0;98.03
2017-08-27;ZA02WJ2;ZA;100.0;98.03
2017-08-27;AV21WK3;AV;99.57;98.04
2017-08-27;BU26GJ1;BU;100.0;98.04
2017-08-27;PX03IJ4;PX;100.0;98.04
2017-08-27;SA22PK2;SA;100.0;98.04
2017-08-27;VA11GK1;VA;100.0;98.04
2017-08-27;VA41GJ3;VA;100.0;98.04
2017-08-27;VA66GK2;VA;99.96;98.04
2017-08-27;VA71GJ2;VA;99.88;98.04
2017-08-27;ZA14PJ1;ZA;100.0;98.04
2017-08-27;ZA40WJ3;ZA;100.0;98.04
2017-08-27;LE04IJ3;LE;99.9;98.05
2017-08-27;LE11KJ1;LE;100.0;98.05
2017-08-27;LE23PK1;LE;100.0;98.05
2017-08-27;SA03PJ1;SA;99.81;98.05
2017-08-27;VA20WK1;VA;100.0;98.05
2017-08-27;ZA96WJ3;ZA;99.96;98.05
2017-08-27;AV19WJ2;AV;98.9;98.06
2017-08-27;AV20PJ2;AV;100.0;98.06
2017-08-27;AV36WJ3;AV;98.11;98.06
2017-08-27;BU26GK2;BU;100.0;98.06
2017-08-27;LE31PJ1;LE;100.0;98.06
2017-08-27;SA17PK3;SA;100.0;98.06
2017-08-27;SA34WJ3;SA;90.34;98.06
2017-08-27;SX06IJ1;SX;99.92;98.06
2017-08-27;SA17PJ3;SA;99.98;98.07
2017-08-27;SO08PK3;SO;99.73;98.07
2017-08-27;AV24WM1;AV;100.0;98.08
2017-08-27;SA31WJ1;SA;100.0;98.08
2017-08-27;SX60WJ2;SX;100.0;98.08
2017-08-27;VA08GJ3;VA;100.0;98.08
2017-08-27;SG17WJ1;SG;4.75;98.09
2017-08-27;VA32GJ2;VA;100.0;98.09
2017-08-27;ZA32WJ2;ZA;100.0;98.09
2017-08-27;SG27WJ2;SG;99.9;98.1
2017-08-27;VA16WJ3;VA;100.0;98.1
2017-08-27;VA33GJ1;VA;100.0;98.1
2017-08-27;ZA30RJ2;ZA;100.0;98.1
2017-08-27;AV11WK3;AV;96.77;98.11
2017-08-27;LE04KJ3;LE;94.31;98.11
2017-08-27;LE36PK2;LE;100.0;98.11
2017-08-27;PX28IJ3;PX;80.58;98.11
2017-08-27;SA06WJ3;SA;99.93;98.11
2017-08-27;SA14WJ2;SA;100.0;98.11
2017-08-27;SA19PJ3;SA;98.76;98.11
2017-08-27;SX14WJ3;SX;99.99;98.11
2017-08-27;VA51WM3;VA;100.0;98.11
2017-08-27;LE05PJ3;LE;100.0;98.12
2017-08-27;SA17PK2;SA;99.99;98.12
2017-08-27;SA37WJ2;SA;100.0;98.12
2017-08-27;SX46WJ2;SX;100.0;98.12
2017-08-27;VA45GK2;VA;100.0;98.12
2017-08-27;LE10KK1;LE;100.0;98.13
2017-08-27;VA46WK1;VA;100.0;98.13
2017-08-27;ZA04PJ1;ZA;100.0;98.13
2017-08-27;AV17PJ3;AV;100.0;98.14
2017-08-27;AV09WK2;AV;88.49;98.15
2017-08-27;BU55GK3;BU;100.0;98.15
2017-08-27;LE65WJ1;LE;100.0;98.15
2017-08-27;VA33GJ2;VA;100.0;98.15
2017-08-27;AV05RJ3;AV;99.9;98.16
2017-08-27;BU43GJ2;BU;100.0;98.16
2017-08-27;LE57WJ3;LE;99.97;98.16
2017-08-27;PX01PK3;PX;100.0;98.16
2017-08-27;SA04PJ2;SA;99.95;98.16
2017-08-27;VA02GJ1;VA;100.0;98.16
2017-08-27;VA64WJ3;VA;25.88;98.16
2017-08-27;AV02PJ2;AV;99.98;98.17
2017-08-27;VA54WM2;VA;100.0;98.17
2017-08-27;ZA99IJ2;ZA;99.63;98.17
2017-08-27;SX61WJ3;SX;100.0;98.18
2017-08-27;VA01KJ3;VA;96.5;98.18
2017-08-27;VA01KK3;VA;99.65;98.18
2017-08-27;ZA02WJ1;ZA;100.0;98.18
2017-08-27;LE11KK3;LE;100.0;98.19
2017-08-27;LE16IJ1;LE;100.0;98.19
2017-08-27;SG35WM2;SG;82.03;98.19
2017-08-27;BU02KK3;BU;100.0;98.2
2017-08-27;VA45GK3;VA;99.86;98.2
2017-08-27;ZA14PJ3;ZA;100.0;98.2
2017-08-27;BU13GK2;BU;100.0;98.21
2017-08-27;BU44WJ2;BU;100.0;98.21
2017-08-27;SA21PK3;SA;99.89;98.21
2017-08-27;BU01KK2;BU;99.95;98.22
2017-08-27;LE74WJ1;LE;99.97;98.22
2017-08-27;SX23WJ2;SX;100.0;98.22
2017-08-27;VA02RJ3;VA;100.0;98.22
2017-08-27;LE10KK3;LE;100.0;98.23
2017-08-27;VA09GJ1;VA;100.0;98.23
2017-08-27;VA31WJ2;VA;68.18;98.23
2017-08-27;BU07KK2;BU;100.0;98.24
2017-08-27;BU72WJ3;BU;99.49;98.24
2017-08-27;LE42PK2;LE;100.0;98.24
2017-08-27;PX01PJ1;PX;100.0;98.24
2017-08-27;SA17PJ2;SA;100.0;98.24
2017-08-27;SX09IJ2;SX;100.0;98.24
2017-08-27;VA02GJ3;VA;100.0;98.24
2017-08-27;ZA53WJ3;ZA;100.0;98.24
2017-08-27;AV05PJ1;AV;100.0;98.25
2017-08-27;AV23WJ1;AV;100.0;98.25
2017-08-27;BU02WK1;BU;100.0;98.25
2017-08-27;LE05PJ1;LE;100.0;98.25
2017-08-27;PX20PJ1;PX;100.0;98.25
2017-08-27;SX29WJ3;SX;100.0;98.25
2017-08-27;VA31GJ1;VA;100.0;98.25
2017-08-27;LE05PK3;LE;100.0;98.26
2017-08-27;PX03IJ3;PX;100.0;98.26
2017-08-27;SA22PK3;SA;99.72;98.26
2017-08-27;SX22WJ2;SX;100.0;98.26
2017-08-27;VA25GK3;VA;100.0;98.26
2017-08-27;VA38WK2;VA;70.12;98.26
2017-08-27;BU24GK2;BU;100.0;98.27
2017-08-27;SG38WJ1;SG;98.9;98.27
2017-08-27;SO01PJ3;SO;100.0;98.27
2017-08-27;VA11WJ3;VA;99.08;98.27
2017-08-27;VA42WJ3;VA;100.0;98.27
2017-08-27;VA48WJ2;VA;99.95;98.27
2017-08-27;PX01RK1;PX;100.0;98.28
2017-08-27;SO12PJ3;SO;96.72;98.28
2017-08-27;VA66WM3;VA;100.0;98.28
2017-08-27;VA71GJ1;VA;96.91;98.28
2017-08-27;BU12GJ1;BU;100.0;98.29
2017-08-27;LE25PK1;LE;100.0;98.29
2017-08-27;LE62WJ3;LE;100.0;98.29
2017-08-27;SX53WJ2;SX;99.56;98.29
2017-08-27;VA04KJ2;VA;52.62;98.29
2017-08-27;AV01WJ2;AV;99.95;98.3
2017-08-27;AV31PJ3;AV;99.94;98.3
2017-08-27;BU08GK1;BU;100.0;98.3
2017-08-27;LE03PK2;LE;99.68;98.3
2017-08-27;SA11PJ2;SA;100.0;98.3
2017-08-27;SA12WJ1;SA;99.9;98.3
2017-08-27;SG19WJ3;SG;69.23;98.3
