FECHA;CELDA;PROV;VoLTE_Attempted_Calls_Huawei;VoLTE_Established_Calls_Huawei;VoLTE_Calls_Drop_Rate_Huawei_All_eRAB_Based;VoLTE_Drop_100Min_rate_Huawei_All_eRAB_Based;VoLTE_Dropped_Calls_Huawei_Active_eRAB_Based;VoLTE_Dropped_Calls_Huawei_All_eRAB_Based;VoLTE_Released_Calls_Huawei_Active_eRAB_Based;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_rate_Huawei;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Att_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Rate_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Att_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Exec_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Prep_Att_Huawei
2017-08-27;NA61BJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA61BJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA61CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA61CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA61CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA62CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA62CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA62CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA63BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA63BJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA63BK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA63BK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA63BK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA63FK1;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;105;105
2017-08-27;NA64FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA65AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA65AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA65BK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA65CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA66BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA66BJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA66BJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA66CM1;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA66CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA67CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA67CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA67CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA67CK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA68BJ2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;7;7
2017-08-27;NA68BK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA68BK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA68BK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA71BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA74CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA74CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA74CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA74CK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;PX01VJ1;PX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;PX49VJ1;PX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;PX49VJ2;PX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SA99XL1;SA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SG04SJ2;SG;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SG04SJ3;SG;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO14SJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO14SJ2;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO14SJ3;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO14SK1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO14SK3;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO20OJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO20OJ3;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO20SJ3;SO;0;0;;;0;0;0;;0;0;0;;0;0;8;8
2017-08-27;SO25SJ2;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO46EJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO47EJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SO51EJ1;SO;0;0;0.0;;0;0;1;;0;0;0;;0;0;3;3
2017-08-27;SO52EJ1;SO;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SO53EJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SO55EJ1;SO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX02ZJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX02ZJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX02ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX03EJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;8;8
2017-08-27;SX03ZJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX03ZJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX03ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX04LJ3;SX;0;0;0.0;;0;0;2;;0;0;0;;0;0;0;0
2017-08-27;SX06ZJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;SX06ZK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX08EJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;14;14
2017-08-27;SX09ZJ2;SX;0;0;;;0;0;0;;0;0;0;;1;1;4;4
2017-08-27;SX09ZK1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;2;2
2017-08-27;SX10CM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX10CM3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX10ZJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX10ZJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX10ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX12CJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX12CJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX12EK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX14EJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;6;6
2017-08-27;SX14LM1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX14LM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX14LM3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX16CM1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX16CM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX17AJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX17AK1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX18ZJ2;SX;0;0;0.0;;0;0;2;;0;0;0;;0;0;10;10
2017-08-27;SX19EJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX21EJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX23CJ2;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX23CM1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX23CM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX23CM3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX23EJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;SX24LK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX24LK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX26CJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX26EK1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX26EK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX27CJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX27CJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX27CJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX27CM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX27LK1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;3;3
2017-08-27;SX30ZK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX30ZK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX30ZK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX31ZJ2;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;SX32LK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX34ZJ1;SX;0;0;0.0;;0;0;3;;0;0;0;;0;0;1;1
2017-08-27;SX38AJ2;SX;0;0;0.0;;0;0;2;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;SX38AJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;1;1;2;2
2017-08-27;SX38LJ1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;SX38LJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX38LJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;4;4
2017-08-27;SX38LK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX42CK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX45LJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX45LJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX45LM1;SX;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;SX46LJ1;SX;0;0;0.0;;0;0;2;;0;0;0;;0;0;5;5
2017-08-27;SX46LJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX46LK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX51LM2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX52EJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX52EJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX52EM1;SX;0;0;0.0;;0;0;1;;0;0;0;;1;1;0;0
2017-08-27;SX55ZK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX55ZK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX56CJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;SX56CJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX56CJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX56LK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX56LK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX56ZJ3;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX56ZK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX57LJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX57LJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX57LJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX57LM1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX57ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX57ZK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;4;4
2017-08-27;SX61CJ1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;SX61ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX66CJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX66CK3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX70AJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;SX70AJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX70AK1;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;2;2
2017-08-27;SX73CK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX73EJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX73EJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX74LJ1;SX;0;0;0.0;;0;0;1;;0;0;0;;1;1;7;7
2017-08-27;SX76LK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX77EJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX77EJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX77LJ1;SX;0;0;;;0;0;0;;0;0;0;;1;1;0;0
2017-08-27;SX77LJ2;SX;0;0;0.0;;0;0;1;;0;0;0;;0;0;2;2
2017-08-27;SX79CK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX79LJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX85ZK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX86AJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;SX86AJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;4;4
2017-08-27;SX90EJ2;SX;0;0;0.0;;0;0;2;;0;0;0;;0;0;0;0
2017-08-27;SX90EJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX90EK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX90ZK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX91ZK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX95CJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX95CJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX95CK1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX95CK2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX98ZJ1;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX98ZJ2;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;SX98ZJ3;SX;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;VA10VM2;VA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;ZA14SM2;ZA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;ZA18SM1;ZA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;ZA18SM2;ZA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;ZA99XL1;ZA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
